Idx,Title,Year,Info,Rating,URL
No.187,惊魂记 Psycho,(1960),; 导演:阿尔弗雷德·希区柯克; 编剧:约瑟夫·斯蒂凡诺/罗伯特·布洛克; 主演:安东尼·博金斯/维拉·迈尔斯/约翰·加文/珍妮特·利/马丁·鲍尔萨姆/约翰·麦克因泰/西蒙·奥克兰/弗兰克·艾伯森/帕特里夏·希区柯克/沃恩·泰勒/卢伦·塔特尔/约翰·安德森/莫特·米尔斯/吉特·卡森/维吉尼亚·格雷格/阿尔弗雷德·希区柯克/珍妮特·诺兰/罗伯特奥斯本/海伦·华莱士/FletcherAllen/WalterBacon/FrancisDeSales/GeorgeDockstader/GeorgeEldredge/HarperFlaherty/萨姆·弗林特/FrankKillmond/泰德·奈特/PatMcCaffrie/Hans-JoachimMoebis/FredScheiwiller; 类型:悬疑/惊悚/恐怖; ; 制片国家/地区:美国; 语言:英语; 上映日期:1960-06-16(纽约首映)/1960-09-08(美国); 片长:109分钟; 又名:精神病患者/触目惊心(港)/精神病人; IMDb链接:tt0054215; ; ,9.0,https://movie.douban.com/subject/1293181/
No.188,二十二,(2015),; 导演:郭柯; ; ; 类型:纪录片; ; 制片国家/地区:中国大陆; 语言:汉语普通话; 上映日期:2017-08-14(中国大陆)/2015-10-05(釜山电影节)/2016-06-25(莫斯科电影节); 片长:99分钟(公映版)/112分钟; 又名:TwentyTwo/22; IMDb链接:tt3843282; ; ,8.7,https://movie.douban.com/subject/26430107/
No.189,海边的曼彻斯特 Manchester by the Sea,(2016),; 导演:肯尼思·洛纳根; 编剧:肯尼思·洛纳根; 主演:卡西·阿弗莱克/卢卡斯·赫奇斯/米歇尔·威廉姆斯/C·J·威尔逊/凯尔·钱德勒/卡拉·海沃德/格瑞辰·摩尔/泰特·多诺万/埃里卡·麦克德莫特/希瑟·伯恩斯/蜜西·雅格/斯蒂芬·亨德森/本·汉森/玛丽·梅伦/安东尼·埃斯特拉/苏珊·波尔法/罗伯特·塞拉/卡罗琳·皮克曼/约什·汉密尔顿/肖恩·菲茨吉本/肯尼思·洛纳根/安娜·巴瑞辛尼科夫/利亚姆·麦克尼尔/马修·布罗德里克/Kt·巴达萨罗/威廉·博恩凯塞尔/弗兰克·达戈斯蒂诺/托马斯·马里亚诺; 类型:剧情/家庭; ; 制片国家/地区:美国; 语言:英语; 上映日期:2017-08-25(中国大陆)/2016-01-23(圣丹斯电影节)/2016-11-18(美国); 片长:137分钟; 又名:情系海边之城(港); IMDb链接:tt4034228; ; ,8.6,https://movie.douban.com/subject/25980443/
No.190,奇迹男孩 Wonder,(2017),; 导演:斯蒂芬·卓博斯基; 编剧:斯蒂芬·卓博斯基/斯蒂夫·康拉德/杰克·索恩/R·J·帕拉西奥; 主演:雅各布·特伦布莱/朱莉娅·罗伯茨/伊扎贝拉·维多维奇/欧文·威尔逊/诺亚·尤佩/丹妮尔·罗丝·拉塞尔/纳吉·杰特/戴维德·迪格斯/曼迪·帕廷金/布莱斯·吉扎尔/艾尔·麦金农/泰·孔西利奥/詹姆斯·休斯/凯尔·布瑞特科夫/米莉·戴维斯/莉娅·朱厄特/凯琳·布瑞特科夫/利亚姆·迪金森/艾玛·特伦布莱/马克·多兹劳/鲁奇娅·伯纳德/J·道格拉斯·斯图瓦特/阿里·利伯特/埃丽卡·麦基特里克/本杰明·拉特纳/杰森·麦金农/索尼娅·布拉加/吉洁特; 类型:剧情/家庭/儿童; 官方网站:www.wonder.movie; 制片国家/地区:美国/中国香港; 语言:英语; 上映日期:2018-01-19(中国大陆)/2017-11-17(美国); 片长:113分钟/114分钟(中国大陆); 又名:奇迹; IMDb链接:tt2543472; ; ,8.6,https://movie.douban.com/subject/26787574/
No.191,恐怖游轮 Triangle,(2009),; 导演:克里斯托弗·史密斯; 编剧:克里斯托弗·史密斯; 主演:梅利莎·乔治/利亚姆·海姆斯沃斯/迈克尔·多曼/瑞秋·卡帕尼/艾玛·朗/亨利·尼克松/约书亚·麦基弗; 类型:剧情/悬疑/惊悚; ; 制片国家/地区:英国/澳大利亚; 语言:英语; 上映日期:2009-10-16(英国); 片长:99分钟; 又名:汪洋血迷宮(台)/轮回三角/三角形/迷失三角洲; IMDb链接:tt1187064; ; ,8.5,https://movie.douban.com/subject/3011051/
No.192,房间 Room,(2015),; 导演:伦尼·阿伯拉罕森; 编剧:艾玛·多诺霍; 主演:布丽·拉尔森/雅各布·特伦布莱/肖恩·布里吉格斯/温迪·古逊/阿曼达·布鲁盖尔/乔·平格/琼·艾伦/卡斯·安瓦尔/威廉姆·H·梅西/兰道尔·爱德华/罗德里戈-费尔南德斯-斯托尔/罗里·奥谢/汤姆·麦卡穆斯/杰克·富尔顿/梅根·帕克; 类型:剧情/家庭; ; 制片国家/地区:爱尔兰/加拿大/英国/美国; 语言:英语; 上映日期:2015-09-04(特柳赖德电影节)/2015-10-23(多伦多)/2016-01-15(爱尔兰/英国)/2016-01-22(美国); 片长:118分钟; 又名:不存在的房间(台)/抖室(港); IMDb链接:tt3170832; ; ,8.8,https://movie.douban.com/subject/25724855/
No.193,小偷家族 万引き家族,(2018),; 导演:是枝裕和; 编剧:是枝裕和; 主演:中川雅也/安藤樱/松冈茉优/城桧吏/佐佐木美结/树木希林/绪形直人/池松壮亮/森口瑶子/山田裕贵/片山萌美/柄本明/高良健吾/池胁千鹤/足立智充; 类型:剧情/家庭/犯罪; 官方网站:gaga.ne.jp/manbiki-kazoku/; 制片国家/地区:日本; 语言:日语; 上映日期:2018-08-03(中国大陆)/2018-05-13(戛纳电影节)/2018-06-08(日本); 片长:117分钟(中国大陆)/121分钟; 又名:Shoplifters/UneAffairedeFamille/Manbikikazoku; IMDb链接:tt8075192; ; ,8.7,https://movie.douban.com/subject/27622447/
No.194,虎口脱险 La grande vadrouille,(1966),; 导演:热拉尔·乌里; 编剧:热拉尔·乌里/达妮埃尔·汤普森/马塞尔·朱利安/乔治·塔贝/安德烈·塔贝; 主演:路易·德·菲奈斯/布尔维尔/克劳迪奥·布鲁克/安德丽·帕里西/科莱特·布罗塞/迈克·马歇尔/玛丽·马凯/皮埃尔·贝尔坦/本诺·施特岑巴赫/玛丽·杜布瓦/特里-托马斯/西戈德·拉普/赖因哈德·科尔德霍夫/赫尔穆特·施奈德/保罗·普雷博伊斯特/汉斯·迈尔/居伊·格罗索/米歇尔·莫多/彼得·雅各布/吕迪·勒努瓦/诺埃尔·达扎尔/皮埃尔·鲁塞尔/皮埃尔·巴斯蒂安/雅克·萨布隆/玛格·阿夫里尔/雅克·博杜因/加布里埃尔·戈班/保罗·梅塞/亨利·热内斯; 类型:喜剧/战争; ; 制片国家/地区:法国/英国; 语言:法语/英语/德语; 上映日期:1966-12-08(法国); 片长:132分钟/101分钟(西德删减版)/119分钟(DVD版)/122分钟(4K修复版); 又名:横冲直撞出重围(港)/大進擊(台)/Don'tLookNow...We'reBeingShotAt!; IMDb链接:tt0060474; ; ,8.9,https://movie.douban.com/subject/1296909/
No.195,魔女宅急便 魔女の宅急便,(1989),; 导演:宫崎骏; 编剧:宫崎骏/角野荣子; 主演:高山南/佐久间玲/户田惠子/山口胜平/信泽三惠子/加藤治子/关弘子/三浦浩一/山寺宏一/井上喜久子/渊崎由里子/土井美加/土师孝也/浅井淑子/齐藤昌/西村知道/小林优子/池水通洋/辻亲八/大塚明夫/坂本千夏/田口昂/键本景子/津贺有子/龟井芳子/丸山裕子; 类型:动画/奇幻/冒险; ; 制片国家/地区:日本; 语言:日语; 上映日期:1989-07-29(日本); 片长:103分钟; 又名:魔女琪琪(台)/小魔女限时专送/Kiki'sDeliveryService; IMDb链接:tt0097814; ; ,8.6,https://movie.douban.com/subject/1307811/
No.196,绿里奇迹 The Green Mile,(1999),; 导演:弗兰克·德拉邦特; 编剧:弗兰克·德拉邦特/斯蒂芬·金; 主演:汤姆·汉克斯/大卫·摩斯/迈克·克拉克·邓肯/邦尼·亨特/詹姆斯·克伦威尔/迈克尔·杰特/格雷厄姆·格林/道格·休切逊/山姆·洛克威尔/巴里·佩珀/杰弗里·德曼/派翠西娅·克拉克森/哈利·戴恩·斯坦通/戴布思·格里尔/伊芙·布伦特; 类型:剧情/悬疑/犯罪/奇幻; 官方网站:https://www.warnerbros.com/movies/green-mile/; 制片国家/地区:美国; 语言:英语/法语; 上映日期:1999-12-10(美国); 片长:189分钟; 又名:绿色奇迹(台)/绿色英里/绿里/绿地; IMDb链接:tt0120689; ; ,8.8,https://movie.douban.com/subject/1300374/
No.197,雨中曲 Singin' in the Rain,(1952),; 导演:斯坦利·多南/吉恩·凯利; 编剧:贝蒂·康登/阿多夫·格林; 主演:吉恩·凯利/唐纳德·奥康纳/黛比·雷诺斯/简·哈根/米勒德·米切尔/赛德·查里斯/达格拉斯·福雷/丽塔·莫雷诺/道恩·艾达丝/JohnAlbright/BettyAllen/BetteArlen/DavidBair/玛格丽特·伯特/MadgeBlake/GailBonney/ChetBrandenburg/梅·克拉克/HarryCody/ChickCollins/PatConway/JeanneCoyne/FredDatigJr./KayDeslys/JohnDodsworth/金·多诺万/PhilDunham/海伦·艾比罗克/RichardEmory/TommyFarrell/ErnieFlatt/贝丝·弗劳尔斯/罗伯特·福捷/DanFoster/RobertFoulk/EricFreeman/凯瑟琳·弗里曼/兰斯·富勒/杰克·乔治/JohnGeorge/InezGorman/A.CameronGrant/BeatriceGray/WilliamHamel/山姆·哈里斯/TimmyHawkins/JeanHeremans/斯图尔特·霍姆斯/肯纳G.肯普/迈克·拉里/乔伊·兰辛/WilliamF.Leicester/SylviaLewis; 类型:喜剧/爱情/歌舞; ; 制片国家/地区:美国; 语言:英语; 上映日期:1952-04-11(美国); 片长:103分钟; 又名:万花嬉春(港/台)/雨中情/百花嬉春; IMDb链接:tt0045152; ; ,9.0,https://movie.douban.com/subject/1293460/
No.198,疯狂的石头,(2006),; 导演:宁浩; 编剧:张承/宁浩/岳小军; 主演:郭涛/刘桦/连晋/黄渤/徐峥/优恵/罗兰/王迅; 类型:喜剧/犯罪; ; 制片国家/地区:中国大陆/中国香港; 语言:汉语普通话/重庆话; 上映日期:2006-06-30(中国大陆)/2006-08-10(中国香港); 片长:106分钟(香港)/98分钟(中国大陆); 又名:CrazyStone; IMDb链接:tt0843270; ; ,8.5,https://movie.douban.com/subject/1862151/
No.199,爱在午夜降临前 Before Midnight,(2013),; 导演:理查德·林克莱特; 编剧:理查德·林克莱特/朱莉·德尔佩/伊桑·霍克/金·克里桑; 主演:伊桑·霍克/朱莉·德尔佩/肖姆斯·戴维-菲茨帕特里克/詹妮弗·普里尔/夏洛特·普里尔/XeniaKalogeropoulou/沃尔特·拉萨利/亚里安妮·拉贝德/雅尼斯·帕帕多普洛斯/阿赛娜·拉海尔·灿加里/帕诺斯·科罗尼斯/YotaArgyropoulou/约翰·斯洛斯; 类型:剧情/爱情; 官方网站:www.sonyclassics.com/beforemidnight/; 制片国家/地区:美国/希腊; 语言:英语/希腊语/法语; 上映日期:2013-06-14(美国); 片长:109分钟; 又名:情约半生(港)/爱在午夜希腊时(台)/爱在午夜到来时/爱在午夜梦回时/午夜之前; IMDb链接:tt2209418; ; ,8.8,https://movie.douban.com/subject/10808442/
No.200,人工智能 Artificial Intelligence: AI,(2001),; 导演:史蒂文·斯皮尔伯格; 编剧:布莱恩·奥尔迪斯/史蒂文·斯皮尔伯格/IanWatson; 主演:海利·乔·奥斯蒙/弗兰西丝·奥康纳/山姆·洛巴兹/杰克·托马斯/裘德·洛/威廉·赫特/肯·梁/克拉克·格雷格/凯文·苏斯曼/汤姆·加洛普/尤金·奥斯门特/艾普尔·格雷斯/马特·温斯顿/萨布丽娜·格德维奇/西奥·格林利; 类型:剧情/科幻; 官方网站:http://aimovie.warnerbros.com/; 制片国家/地区:美国; 语言:英语; 上映日期:2001-06-29(美国); 片长:146分钟; 又名:AI人工智慧; IMDb链接:tt0212720; ; ,8.6,https://movie.douban.com/subject/1302827/
No.201,罗生门 羅生門,(1950),; 导演:黑泽明; 编剧:黑泽明/桥本忍/芥川龙之介; 主演:三船敏郎/京町子/森雅之/志村乔/千秋实/上田吉二郎/本间文子/加东大介; 类型:剧情/悬疑/犯罪; ; 制片国家/地区:日本; 语言:日语; 上映日期:1950-08-26(日本); 片长:88分钟; 又名:Rashomon; IMDb链接:tt0042876; ; ,8.8,https://movie.douban.com/subject/1291879/
No.202,终结者2：审判日 Terminator 2: Judgment Day,(1991),; 导演:詹姆斯·卡梅隆; 编剧:詹姆斯·卡梅隆/小威廉·威谢尔; 主演:阿诺·施瓦辛格/琳达·汉密尔顿/爱德华·福隆/罗伯特·帕特里克/阿尔·伯恩/乔·莫顿/埃帕莎·默克森/卡斯图罗·格雷拉/丹尼·库克塞/詹妮特·戈德斯坦恩/山德·贝克利/莱思莉·汉密尔顿·格伦/彼得·舒鲁姆/唐·雷克/吉姆·帕尔默/格温达·迪肯/科林·帕特里克·林奇/妮基·考克斯/德沃恩·尼克森/阿卜杜勒·萨拉姆·埃尔·拉扎克/迈克·马斯喀特/迪恩·诺里斯/查尔斯·A·坦伯罗/丹尼·皮尔斯/马克·克里斯托弗·劳伦斯/林凡/乔尔·克莱默/斯科特·肖/史文-欧尔·托尔森/小威廉·威谢尔/KenGibbel/RobertWinley/MichaelEdwards/DonStanton/DanStanton/LisaBrinegar/DaltonAbbott/BretA.Arnold/MartinDeluca; 类型:动作/科幻; ; 制片国家/地区:美国/法国; 语言:英语/西班牙语; 上映日期:1991-07-03(美国)/2017-02-17(柏林电影节3D); 片长:137分钟/153分钟(特别版)/156分钟(终极剪辑版); 又名:终结者2/终结者2：末日审判/终结者续集：世界末日/魔鬼终结者2/未来战士2/T2; IMDb链接:tt0103064; ; ,8.7,https://movie.douban.com/subject/1291844/
No.203,初恋这件小事 สิ่งเล็กเล็กที่เรียกว่า...รัก,(2010),; 导演:普特鹏·普罗萨卡·那·萨克那卡林/华森·波克彭; 编剧:普特鹏·普罗萨卡·那·萨克那卡林; 主演:平采娜·乐维瑟派布恩/马里奥·毛瑞尔/苏达拉·布查蓬/雅尼卡·桑普蕾舞/诺特·阿查拉那·阿瑞亚卫考/皮拉瓦特·赫拉巴特/普特鹏·普罗萨卡·那·萨克那卡林/华森·波克彭; 类型:剧情/喜剧/爱情; ; 制片国家/地区:泰国; 语言:泰语/印度尼西亚语/英语; 上映日期:2012-06-05(中国大陆)/2010-08-12(泰国); 片长:118分钟(泰国)/100分钟(中国大陆); 又名:初恋那件小事(港)/暗恋那点小事/叫做爱的小事/Singleklekteereakwarak/ALittleThingCalledLove/FirstLove; IMDb链接:tt1859438; ; ,8.4,https://movie.douban.com/subject/4739952/
No.204,2001太空漫游 2001: A Space Odyssey,(1968),; 导演:斯坦利·库布里克; 编剧:亚瑟·克拉克/斯坦利·库布里克; 主演:凯尔·杜拉/加里·洛克伍德/威廉姆·西尔维斯特/丹尼尔·里希特/雷纳德·洛塞特/罗伯特·比提/肖恩·沙利文/艾德·毕肖普/格伦·贝克/艾伦·吉福德/安·吉利斯; 类型:科幻/惊悚/冒险; ; 制片国家/地区:英国/美国; 语言:英语/俄语; 上映日期:1968-04-02(华盛顿首映)/1968-05-12(英国); 片长:149分钟; 又名:2001：星际漫游/2001：太空奥德赛; IMDb链接:tt0062622; ; ,8.8,https://movie.douban.com/subject/1292226/
No.205,可可西里,(2004),; 导演:陆川; 编剧:陆川; 主演:多布杰/张垒/奇道/赵雪莹/马占林/赵一穗; 类型:剧情/犯罪; ; 制片国家/地区:中国大陆/中国香港; 语言:汉语普通话/藏语; 上映日期:2004-10-01(中国大陆)/2005-04-21(中国香港); 片长:85分钟(中国大陆)/90分钟(美国)/98分钟(阿根廷); 又名:Kekexili:MountainPatrol; IMDb链接:tt0386651; ; ,8.8,https://movie.douban.com/subject/1308857/
No.206,魂断蓝桥 Waterloo Bridge,(1940),; 导演:茂文·勒鲁瓦; 编剧:塞缪尔·N·贝尔曼/汉斯·拉莫/乔治·弗罗斯切尔/罗伯特·E·舍伍德; 主演:费雯·丽/罗伯特·泰勒/露塞尔·沃特森/弗吉尼亚·菲尔德/玛丽亚·彭斯卡娅/C.奥布雷·史密斯/JanetShaw/JanetWaldo/SteffiDuna/VirginiaCarroll/EleanorStewart/LowdenAdams/HarryAllen/JimmyAubrey/PhyllisBarry/ColinCampbell/丽塔·卡莱尔/里奥.G.卡罗尔/戴维·卡文迪什/大卫·克莱德/汤姆·康威/FrankDawson/ConnieEmerald/GilbertEmery/赫伯特·埃文斯/迪克·戈登/DenisGreen/艾塞尔·格里菲斯/BobbyHale/WinifredHarris/哈利韦尔·霍布斯/HaroldHoward/CharlesIrwin/GeorgeKirby/WalterLawrence/威尔弗雷德·卢卡斯/DanMaxwell/JamesMay/FlorineMcKinney/CharlesMcNaughton/FrankMitchell/埃德蒙·莫蒂默/伦纳德米迪/坦普·皮戈特/JohnPower/ClaraReid/PaulScardon/约翰·格雷厄姆·斯佩西/WyndhamStanding/哈里·斯塔布斯/CyrilThornton/戴维·瑟斯比/诺玛·威登/帕特·威尔士/玛莎·温特沃思/FrankWhitbeck/EricWilton/罗伯特·温克勒/道格拉斯·伍德; 类型:剧情/爱情/战争; ; 制片国家/地区:美国; 语言:英语/法语; 上映日期:1940-05-17(美国); 片长:108分钟; 又名:滑铁卢桥/断桥残梦; IMDb链接:tt0033238; ; ,8.8,https://movie.douban.com/subject/1293964/
No.207,海洋 Océans,(2009),; 导演:雅克·贝汉/雅克·克鲁奥德; 编剧:克里斯托夫·谢松/雅克·克鲁奥德/洛朗·德巴/斯特凡纳·迪朗/洛朗·戈德/雅克·贝汉/弗朗索瓦·萨兰诺; 主演:皮尔斯·布鲁斯南/雅克·贝汉/姜文/宫泽理惠/小佩德罗·阿门达里斯/马蒂亚斯·勃兰特/阿尔多/兰斯洛特·佩林/ManoloGarcia; 类型:纪录片; 官方网站:www.oceans-lefilm.com; 制片国家/地区:法国/瑞士/西班牙/美国/阿联酋; 语言:法语/英语; 上映日期:2011-08-12(中国大陆)/2009-10-17(东京电影节)/2010-01-27(法国); 片长:104分钟(法国)/84分钟(美国)/100分钟(德国)/86分钟(阿根廷); 又名:Oceans; IMDb链接:tt0765128; ; 官方小站:; 雅克·贝汉《海洋》; ,9.1,https://movie.douban.com/subject/3443389/
No.208,城市之光 City Lights,(1931),; 导演:查理·卓别林; 编剧:查理·卓别林/HarryClive/哈里·克罗克; 主演:查理·卓别林/弗吉尼亚·切瑞尔/佛罗伦斯·李/亨利·伯格曼/珍·哈露; 类型:剧情/喜剧/爱情; 官方网站:https://www.charliechaplin.com/en/films/5-City-Lights; 制片国家/地区:美国; 语言:英语; 上映日期:1931-01-30(洛杉矶首映)/1931-03-07(美国); 片长:87分钟; 又名:CityLights:AComedyRomanceinPantomime/LichterderGroßstadt; IMDb链接:tt0021749; ; ,9.3,https://movie.douban.com/subject/1293908/
No.209,燃情岁月 Legends of the Fall,(1994),; 导演:爱德华·兹威克; 编剧:威廉·D·威特利夫/吉姆·哈里森/苏珊·希利迪; 主演:布拉德·皮特/安东尼·霍普金斯/艾丹·奎因/朱莉娅·奥蒙德/亨利·托马斯/卡琳娜·隆巴德/坦图·卡丁诺/高登·图托西斯/克里斯蒂娜·皮克勒斯/约翰·诺瓦克/肯尼斯·威尔什/尼格尔·本内特/基根·麦金托什/埃里克·约翰逊/兰德尔·斯莱文/大卫·卡耶/查尔斯·安德烈/肯·科齐格/温妮·孔/巴特熊/格雷格·福西特/加里·A·赫克/马修·罗伯特·凯利; 类型:剧情/爱情/战争/西部; ; 制片国家/地区:美国; 语言:英语/科尼什语; 上映日期:1994-12-16(美国); 片长:133分钟; 又名:秋日传奇/真爱一世情(台)/LegendsoftheAutumn; IMDb链接:tt0110322; ; ,8.8,https://movie.douban.com/subject/1295865/
No.210,牯岭街少年杀人事件 牯嶺街少年殺人事件,(1991),; 导演:杨德昌; 编剧:杨德昌/赖铭堂/杨顺清/鸿鸿; 主演:张震/杨静怡/张国柱/王启赞/林鸿铭/金燕玲/王琄/张翰/姜秀琼/赖梵耘/柯宇纶/谭志刚/冯国强/陈湘琪/金士杰; 类型:剧情/犯罪; ; 制片国家/地区:中国台湾; 语言:汉语普通话/闽南语/上海话/粤语; 上映日期:1991-07-27(中国台湾); 片长:237分钟(导演剪辑版); 又名:ABrighterSummerDay; IMDb链接:tt0101985; ; ,8.8,https://movie.douban.com/subject/1292329/
No.211,穿越时空的少女 時をかける少女,(2006),; 导演:细田守; 编剧:奥寺佐渡子/筒井康隆; 主演:仲里依纱/石田卓也/板仓光隆/垣内彩未/谷村美月/关户优希/桂歌若/安藤绿/立木文彦/山本圭子/反田孝幸/谷川清美/汤屋敦子/松田洋治/中村正/原沙知绘; 类型:剧情/爱情/科幻/动画; 官方网站:www.kadokawa.co.jp/tokikake/; 制片国家/地区:日本; 语言:日语; 上映日期:2006-07-15(日本); 片长:98分钟; 又名:跳跃吧！时空少女(台)/Tokiokakerushôjo/TheGirlWhoLeaptThroughTime; IMDb链接:tt0808506; ; ,8.6,https://movie.douban.com/subject/1937946/
No.212,色，戒,(2007),"; 导演:李安; 编剧:王蕙玲/詹姆斯·夏慕斯/张爱玲; 主演:梁朝伟/汤唯/陈冲/王力宏/庹宗华/朱芷莹/高英轩/柯宇纶/阮德锵/钱嘉乐/苏岩/何赛飞/宋茹惠/樊光耀/卢燕/刘洁/余娅/王琳/王侃/竹下明子/阿努潘·凯尔; 类型:剧情/爱情/情色; ; 制片国家/地区:中国台湾/中国大陆/美国/中国香港; 语言:汉语普通话/上海话/英语/粤语/日语/印地语; 上映日期:2007-09-24(中国台湾)/2007-09-26(中国香港)/2007-11-01(中国大陆)/2007-08-30(威尼斯电影节)/2007-10-26(美国); 片长:158分钟/145分钟(中国大陆); 又名:色|戒/色·戒/色戒/Lust,Caution; IMDb链接:tt0808357; ; ",8.5,https://movie.douban.com/subject/1828115/
No.213,新龙门客栈 新龍門客棧,(1992),; 导演:李惠民; 编剧:徐克/张炭/吕晓禾/司徒慧焯/何冀平/苏叔阳; 主演:张曼玉/林青霞/梁家辉/甄子丹/熊欣欣/刘洵/任世官/吴启华/袁祥仁/徐锦江/郑希怡/王彤川/王伟顺/蔡浩; 类型:动作/爱情/武侠/古装; ; 制片国家/地区:中国香港/中国大陆; 语言:汉语普通话/粤语; 上映日期:1992-08-27(中国香港)/2012-02-24(中国大陆); 片长:88分钟/99分钟/103分钟(美国); 又名:NewDragonGateInn; IMDb链接:tt0105859; ; ,8.6,https://movie.douban.com/subject/1292287/
No.214,青蛇,(1993),; 导演:徐克; 编剧:李碧华/徐克; 主演:张曼玉/王祖贤/赵文卓/吴兴国/马精武/田丰/刘洵; 类型:剧情/爱情/奇幻/古装; ; 制片国家/地区:中国香港/中国大陆; 语言:粤语/汉语普通话; 上映日期:1993-11-04(中国香港); 片长:99分钟; 又名:GreenSnake; IMDb链接:tt0106559; ; ,8.5,https://movie.douban.com/subject/1303394/
No.215,无耻混蛋 Inglourious Basterds,(2009),; 导演:昆汀·塔伦蒂诺; 编剧:昆汀·塔伦蒂诺; 主演:布拉德·皮特/梅拉尼·罗兰/克里斯托弗·瓦尔兹/伊莱·罗斯/迈克尔·法斯宾德/黛安·克鲁格/丹尼尔·布鲁赫/蒂尔·施威格/哥德昂·布克哈德/雅基·伊多/B·J·诺瓦克/奥玛·杜姆/奥古斯特·迪赫/德尼·梅诺谢/西尔维斯特·格罗特/蕾雅·赛杜; 类型:剧情/犯罪; ; 制片国家/地区:德国/美国; 语言:英语/德语/法语/意大利语; 上映日期:2009-05-20(戛纳电影节)/2009-08-20(德国); 片长:153分钟; 又名:希魔撞正杀人狂(港)/恶棍特工(台)/无良杂种/无良杂军/戴罪立功/无良杂牌军/混蛋野战队; IMDb链接:tt0361748; ; ,8.6,https://movie.douban.com/subject/1438652/
No.216,源代码 Source Code,(2011),; 导演:邓肯·琼斯; 编剧:本·雷普利; 主演:杰克·吉伦哈尔/维拉·法米加/米歇尔·莫纳汉/杰弗里·怀特/拉塞尔·皮特斯/詹姆斯·A·伍兹/迈克尔·阿登/乔·柯布登/卡斯·安瓦尔; 类型:科幻/悬疑/惊悚; ; 制片国家/地区:美国/加拿大; 语言:英语; 上映日期:2011-08-30(中国大陆)/2011-03-11(西南偏南电影节)/2011-04-01(美国); 片长:93分钟; 又名:启动原始码(台)/危机解密(港); IMDb链接:tt0945513; ; ,8.5,https://movie.douban.com/subject/3075287/
No.217,完美陌生人 Perfetti sconosciuti,(2016),; 导演:保罗·杰诺维塞; 编剧:保罗·杰诺维塞/菲利波·博洛尼亚/保罗·克斯泰拉/宝拉·马米妮/罗兰多·拉维洛; 主演:马可·贾利尼/卡夏·斯穆特尼亚克/爱德华多·莱奥/阿尔芭·洛尔瓦彻/瓦莱里奥·马斯坦德雷亚/安娜·福列塔/朱塞佩·巴蒂斯通; 类型:剧情/喜剧; ; 制片国家/地区:意大利; 语言:意大利语; 上映日期:2018-05-25(中国大陆)/2016-02-11(意大利); 片长:97分钟/96分钟(中国大陆); 又名:完美谎情(港)/波动的信息分享/晦星来的那一夜(豆友译名)/月食来的那一夜(豆友译名)/PerfectStrangers; IMDb链接:tt4901306; ; ,8.5,https://movie.douban.com/subject/26614893/
No.218,阿飞正传 阿飛正傳,(1990),; 导演:王家卫; 编剧:王家卫; 主演:张国荣/张曼玉/刘嘉玲/刘德华/张学友/潘迪华/梁朝伟; 类型:剧情/爱情/犯罪; ; 制片国家/地区:中国香港; 语言:粤语/汉语普通话/英语/菲律宾语/上海话; 上映日期:1990-12-15(中国香港)/2018-06-25(中国大陆); 片长:94分钟; 又名:DaysofBeingWild; IMDb链接:tt0101258; ; ,8.5,https://movie.douban.com/subject/1305690/
No.219,遗愿清单 The Bucket List,(2007),; 导演:罗伯·莱纳; 编剧:贾斯汀·扎克汉姆; 主演:杰克·尼科尔森/摩根·弗里曼/西恩·海耶斯/贝弗利·陶德/罗伯·莫洛/阿方索·弗里曼/罗文娜·金/韦尔达·布里奇斯/伊恩·安东尼·代尔/詹妮弗·迪弗朗西斯科/安吉拉·加德纳/诺尔·古格雷米/乔纳森·赫尔南德斯/休·B·赫鲁伯/理查德·麦克格纳格尔/丸山凯伦/安波米德/尼基·诺瓦克/克里斯托弗·斯塔普勒顿/泰勒.安.汤普森/亚历克斯·崔贝克/AnntonBerryJr./DestinyBrownridge/BrianCopeland/JordanLund/JonathanMangum/SerenaReeder/MaShaeAlderman/VinScully; 类型:剧情/喜剧/冒险; ; 制片国家/地区:美国; 语言:英语; 上映日期:2007-12-25(多伦多电影节)/2008-01-11(美国); 片长:97分钟; 又名:玩转身前事(港)/一路玩到挂(台)/拿命开玩笑/乐着活下去; IMDb链接:tt0825232; ; ,8.6,https://movie.douban.com/subject/1867345/
No.220,大佛普拉斯,(2017),; 导演:黄信尧; 编剧:黄信尧; 主演:庄益增/陈竹昇/戴立忍/张少怀/陈以文/纳豆/丁国琳/李永丰/朱约信/雷婕熙/林美秀/小亮哥/游安顺/梁赫群/脱线/郑宇彤/鲁文学; 类型:剧情/喜剧; ; 制片国家/地区:中国台湾; 语言:闽南语/汉语普通话; 上映日期:2017-10-13(中国台湾)/2017-06-29(台北电影节); 片长:102分钟; 又名:TheGreatBuddha+; IMDb链接:tt7010412; ; ,8.7,https://movie.douban.com/subject/27059130/
